source_paper,figure_ref,surface_id,surface_label,fluid,delta_T_wall,delta_T_sub,q_flux,Ra_um,theta_deg,category,ONB_flag,r_c_um,notes
JONES_2009,Fig3a_Polished,SFC-015,JONES_Polished_w,water,19.4048,0.0,210550.8,0.038,,jones_w,False,4.986742000370281,
JONES_2009,Fig3a_Polished,SFC-015,JONES_Polished_w,water,20.1488,0.0,230781.98,0.038,,jones_w,False,4.986742000370281,
JONES_2009,Fig3a_Polished,SFC-015,JONES_Polished_w,water,20.6845,0.0,277286.54,0.038,,jones_w,False,4.986742000370281,
JONES_2009,Fig3a_Polished,SFC-015,JONES_Polished_w,water,20.9524,0.0,253343.47,0.038,,jones_w,False,4.986742000370281,FLAG: non-monotonic at idx 20
JONES_2009,Fig3a_Polished,SFC-015,JONES_Polished_w,water,21.1607,0.0,300184.21,0.038,,jones_w,False,4.986742000370281,
JONES_2009,Fig3a_Polished,SFC-015,JONES_Polished_w,water,21.5774,0.0,326167.45,0.038,,jones_w,False,4.986742000370281,
JONES_2009,Fig3a_Polished,SFC-015,JONES_Polished_w,water,21.6667,0.0,352873.72,0.038,,jones_w,False,4.986742000370281,
JONES_2009,Fig3a_Polished,SFC-015,JONES_Polished_w,water,22.1131,0.0,380022.11,0.038,,jones_w,False,4.986742000370281,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,0.4858,0.0,1166.76,10.0,,jones,False,4.986010580207269,"WARN: delta_T=0.49 out of [2,30] K range"
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,1.7409,0.0,1523.4,10.0,,jones,False,4.986010580207269,"WARN: delta_T=1.74 out of [2,30] K range"
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,2.915,0.0,1685.58,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,3.2389,0.0,2266.57,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,3.4413,0.0,3835.39,10.0,,jones,True,4.986010580207269,ONB_manual (was idx=2)
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,3.7652,0.0,4416.38,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,4.17,0.0,4994.98,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,4.332,0.0,5383.9,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,4.6154,0.0,5769.23,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,5.0202,0.0,7135.23,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,5.1822,0.0,8705.25,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,5.4251,0.0,10272.88,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,5.668,0.0,11643.66,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,5.83,0.0,13410.53,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,5.9919,0.0,15767.96,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,6.1943,0.0,16746.23,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,6.1943,0.0,18517.88,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,6.3563,0.0,21465.86,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,6.5587,0.0,24412.64,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,6.8016,0.0,26964.52,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,6.9636,0.0,31093.6,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,7.166,0.0,35024.63,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,7.3684,0.0,39546.21,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,7.5304,0.0,45250.09,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,7.8138,0.0,50950.38,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,8.0567,0.0,57242.42,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,8.3401,0.0,63336.41,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,8.6235,0.0,68249.31,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,8.9879,0.0,75718.86,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,9.2308,0.0,83388.86,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,9.5142,0.0,90663.95,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,9.7571,0.0,98137.09,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,9.919,0.0,103053.57,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,10.1215,0.0,108559.41,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,10.4049,0.0,115834.5,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,10.5668,0.0,121341.53,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,10.7692,0.0,126453.66,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,11.0121,0.0,135107.91,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,11.2146,0.0,143566.5,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,11.498,0.0,149857.34,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,11.7814,0.0,159297.79,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,12.0648,0.0,165391.79,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,12.3482,0.0,171485.78,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM10p0,SFC-020,JONES_EDM10p0,FC-77,12.6316,0.0,180926.23,10.0,,jones,False,4.986010580207269,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,4.0486,0.0,471.01,1.08,,jones,False,5.246169063471644,"FLAG: q_flux=471 out of [1e3, 5e6] W/m2 range"
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,4.9798,0.0,1230.91,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,5.6275,0.0,1605.49,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,6.6397,0.0,2953.55,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,7.4089,0.0,5293.04,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,7.8138,0.0,7249.59,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,8.0567,0.0,9407.78,1.08,,jones,True,5.246169063471644,ONB_manual (was idx=1)
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,8.2186,0.0,11371.5,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,8.664,0.0,13917.4,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,8.7045,0.0,18837.47,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,8.7449,0.0,15883.52,1.08,,jones,False,5.246169063471644,FLAG: non-monotonic at idx 11
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,8.8664,0.0,21588.59,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,8.9474,0.0,24342.11,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,9.0688,0.0,28078.68,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,9.1498,0.0,31029.04,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,9.2713,0.0,35553.01,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,9.5142,0.0,39679.7,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,10.2024,0.0,54620.01,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,10.4453,0.0,60912.05,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,10.6883,0.0,67400.94,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,10.9312,0.0,72118.17,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,11.1336,0.0,78805.11,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,11.3765,0.0,85687.7,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,11.5385,0.0,90604.18,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,11.7814,0.0,95715.12,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,12.0243,0.0,103778.81,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,12.1862,0.0,111844.89,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,12.4696,0.0,120497.94,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,12.6721,0.0,126397.48,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,12.8745,0.0,135052.92,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,13.1174,0.0,141148.11,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,13.3603,0.0,149999.2,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,13.5628,0.0,156686.14,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,13.8462,0.0,165732.89,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,14.1296,0.0,172220.58,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,14.413,0.0,178511.43,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,14.6559,0.0,183031.81,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM1p08,SFC-017,JONES_EDM1p08,FC-77,15.0607,0.0,188531.67,1.08,,jones,False,5.246169063471644,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,3.3198,0.0,492.52,2.22,,jones,False,5.3238335713603,"FLAG: q_flux=493 out of [1e3, 5e6] W/m2 range"
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,5.1417,0.0,241.88,2.22,,jones,False,5.3238335713603,"FLAG: q_flux=242 out of [1e3, 5e6] W/m2 range; FLAG: non-monotonic at idx 1"
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,5.9109,0.0,2581.37,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,6.1943,0.0,3557.25,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,6.4777,0.0,4533.14,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,6.7611,0.0,5902.72,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,6.8826,0.0,7473.94,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,6.9231,0.0,9638.1,2.22,,jones,True,5.3238335713603,ONB_manual (was idx=0)
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,7.166,0.0,10812.03,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,7.3279,0.0,12775.75,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,7.5709,0.0,14343.38,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,7.6113,0.0,16310.69,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,7.7328,0.0,19259.86,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,8.0162,0.0,22204.25,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,8.0972,0.0,24564.06,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,8.2186,0.0,28497.48,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,8.3401,0.0,31249.8,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,8.6235,0.0,35768.99,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,8.7045,0.0,39703.61,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,8.9474,0.0,45011.4,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,9.1093,0.0,48353.07,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,9.3927,0.0,54840.77,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,9.6356,0.0,60935.96,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,9.8785,0.0,67621.7,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,10.1215,0.0,72338.93,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,10.2834,0.0,79223.92,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,10.5668,0.0,86105.31,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,10.7287,0.0,91021.79,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,10.9717,0.0,97313.83,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,11.1336,0.0,104001.96,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,11.4575,0.0,112260.11,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,11.6194,0.0,120523.05,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,11.8219,0.0,126422.58,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,12.0243,0.0,135274.87,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,12.2672,0.0,141566.91,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,12.4696,0.0,150419.2,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,12.7935,0.0,156512.0,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,13.0364,0.0,165756.8,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,13.4413,0.0,172044.06,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,13.8462,0.0,178725.02,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,14.2915,0.0,183436.27,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM2p22,SFC-018,JONES_EDM2p22,FC-77,14.4939,0.0,186383.05,2.22,,jones,False,5.3238335713603,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,1.417,0.0,548.71,5.89,,jones,False,5.381077268525468,"WARN: delta_T=1.42 out of [2,30] K range; FLAG: q_flux=549 out of [1e3, 5e6] W/m2 range"
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,2.5506,0.0,908.94,5.89,,jones,False,5.381077268525468,"FLAG: q_flux=909 out of [1e3, 5e6] W/m2 range"
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,3.1579,0.0,1284.71,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,3.6437,0.0,1664.06,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,4.0891,0.0,2241.46,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,4.4534,0.0,2427.56,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,4.8178,0.0,3007.35,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,5.1012,0.0,4573.78,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,5.4656,0.0,5744.13,5.89,,jones,True,5.381077268525468,ONB_manual (was idx=1)
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,5.7085,0.0,6327.5,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,5.83,0.0,7701.87,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,6.0324,0.0,9467.55,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,6.1538,0.0,11038.76,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,6.3563,0.0,13001.29,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,6.5992,0.0,15356.32,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,6.6802,0.0,17519.29,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,6.6802,0.0,19684.64,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,6.9231,0.0,22039.67,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,7.166,0.0,24985.26,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,7.247,0.0,27935.62,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,7.4089,0.0,31867.85,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,7.5304,0.0,36194.97,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,8.2996,0.0,48376.98,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,8.502,0.0,54670.22,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,8.7854,0.0,61157.91,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,9.0283,0.0,67449.95,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,9.3117,0.0,73543.94,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,9.5547,0.0,79245.43,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,9.7571,0.0,86129.22,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,9.9595,0.0,89863.4,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,10.2429,0.0,98122.75,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,10.4049,0.0,103826.63,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,10.6883,0.0,111889.13,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,11.0121,0.0,120147.28,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,11.2146,0.0,126243.66,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,11.417,0.0,134899.1,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,11.7409,0.0,141976.15,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,11.9838,0.0,150236.7,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,12.1862,0.0,156333.08,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,12.5506,0.0,165377.44,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,12.753,0.0,171867.53,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_EDM5p89,SFC-019,JONES_EDM5p89,FC-77,13.2389,0.0,181302.0,5.89,,jones,False,5.381077268525468,
JONES_2009,Fig4a_Polished,SFC-016,JONES_Polished_F,FC-77,1.5385,0.0,1726.23,0.027,,jones_F,False,,"WARN: delta_T=1.54 out of [2,30] K range"
JONES_2009,Fig4a_Polished,SFC-016,JONES_Polished_F,FC-77,6.4372,0.0,1581.58,0.027,,jones_F,False,,FLAG: non-monotonic at idx 1
JONES_2009,Fig4a_Polished,SFC-016,JONES_Polished_F,FC-77,8.502,0.0,3882.81,0.027,,jones_F,True,,"ONB_auto (hint=[8.0,14.0]K)"
JONES_2009,Fig4a_Polished,SFC-016,JONES_Polished_F,FC-77,10.5668,0.0,4806.1,0.027,,jones_F,False,,
JONES_2009,Fig4a_Polished,SFC-016,JONES_Polished_F,FC-77,12.4291,0.0,5932.21,0.027,,jones_F,False,,
JONES_2009,Fig4a_Polished,SFC-016,JONES_Polished_F,FC-77,14.2915,0.0,7255.17,0.027,,jones_F,False,,
JONES_2009,Fig4a_Polished,SFC-016,JONES_Polished_F,FC-77,16.0324,0.0,8581.72,0.027,,jones_F,False,,
JONES_2009,Fig4a_Polished,SFC-016,JONES_Polished_F,FC-77,17.5709,0.0,9717.4,0.027,,jones_F,False,,
